order_details_id,pizza_id,quantity,date,time,size,price,name,category,ingredients,Sales,Sales_day,Month
698,classic_dlx_l,1,2015-01-12,0 days 14:08:16,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Monday,January
699,thai_ckn_m,1,2015-01-12,0 days 14:27:03,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Monday,January
700,hawaiian_l,1,2015-01-12,0 days 14:31:13,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Monday,January
701,pep_msh_pep_l,1,2015-01-12,0 days 14:33:39,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Monday,January
702,thai_ckn_s,1,2015-01-12,0 days 14:38:35,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Monday,January
703,five_cheese_l,1,2015-01-12,0 days 15:08:01,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Monday,January
704,peppr_salami_m,1,2015-01-12,0 days 15:28:25,M,16.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",16.5,Monday,January
705,hawaiian_s,1,2015-01-12,0 days 15:31:00,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Monday,January
706,thai_ckn_s,1,2015-01-12,0 days 15:39:04,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Monday,January
707,sicilian_l,1,2015-01-12,0 days 15:41:32,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Monday,January
708,big_meat_s,1,2015-01-12,0 days 15:52:44,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Monday,January
709,brie_carre_s,1,2015-01-12,0 days 15:53:56,S,23.65,The Brie Carre Pizza,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",23.65,Monday,January
710,ckn_alfredo_m,1,2015-01-12,0 days 15:59:52,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Monday,January
711,sicilian_m,1,2015-01-12,0 days 16:21:10,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Monday,January
712,classic_dlx_m,1,2015-01-12,0 days 16:22:18,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Monday,January
713,calabrese_m,1,2015-01-12,0 days 16:31:56,M,16.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",16.25,Monday,January
714,five_cheese_l,1,2015-01-12,0 days 16:55:08,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Monday,January
715,green_garden_m,1,2015-01-12,0 days 17:05:33,M,16.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",16.0,Monday,January
716,hawaiian_m,1,2015-01-12,0 days 17:06:05,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Monday,January
717,veggie_veg_m,1,2015-01-12,0 days 17:24:44,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Monday,January
718,classic_dlx_m,1,2015-01-12,0 days 17:46:30,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Monday,January
719,hawaiian_s,1,2015-01-12,0 days 17:52:27,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Monday,January
720,ital_supr_m,1,2015-01-12,0 days 17:53:59,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Monday,January
721,cali_ckn_s,1,2015-01-12,0 days 18:17:15,S,12.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",12.75,Monday,January
722,classic_dlx_m,1,2015-01-12,0 days 18:20:58,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Monday,January
723,four_cheese_l,1,2015-01-12,0 days 18:21:04,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",17.95,Monday,January
724,hawaiian_s,1,2015-01-12,0 days 18:24:47,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Monday,January
725,pep_msh_pep_l,1,2015-01-12,0 days 18:33:14,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Monday,January
726,prsc_argla_s,1,2015-01-12,0 days 18:34:25,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Monday,January
727,spinach_fet_s,1,2015-01-12,0 days 18:44:57,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Monday,January
728,ital_cpcllo_l,1,2015-01-12,0 days 18:53:17,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Monday,January
729,mexicana_l,1,2015-01-12,0 days 19:20:41,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Monday,January
730,soppressata_s,1,2015-01-12,0 days 19:22:00,S,12.5,The Soppressata Pizza,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",12.5,Monday,January
731,spicy_ital_l,1,2015-01-12,0 days 19:27:47,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Monday,January
732,ital_supr_m,1,2015-01-12,0 days 19:30:17,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Monday,January
733,cali_ckn_m,1,2015-01-12,0 days 19:57:36,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Monday,January
734,ckn_pesto_l,1,2015-01-12,0 days 20:00:30,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Monday,January
735,ital_supr_l,1,2015-01-12,0 days 20:35:34,L,20.75,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",20.75,Monday,January
736,cali_ckn_l,1,2015-01-12,0 days 21:35:14,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Monday,January
737,ckn_pesto_l,1,2015-01-13,0 days 11:31:34,L,20.75,The Chicken Pesto Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",20.75,Tuesday,January
738,classic_dlx_s,1,2015-01-13,0 days 12:16:47,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Tuesday,January
739,thai_ckn_l,1,2015-01-13,0 days 12:19:38,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Tuesday,January
740,classic_dlx_m,1,2015-01-13,0 days 12:29:51,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Tuesday,January
741,five_cheese_l,1,2015-01-13,0 days 12:49:09,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Tuesday,January
742,classic_dlx_s,1,2015-01-13,0 days 12:53:01,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Tuesday,January
743,veggie_veg_s,1,2015-01-13,0 days 13:08:32,S,12.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",12.0,Tuesday,January
744,cali_ckn_m,1,2015-01-13,0 days 13:34:48,M,16.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",16.75,Tuesday,January
745,spinach_supr_l,1,2015-01-13,0 days 13:36:53,L,20.75,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",20.75,Tuesday,January
746,classic_dlx_m,1,2015-01-13,0 days 13:41:13,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Tuesday,January
747,mediterraneo_l,1,2015-01-13,0 days 14:15:02,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Tuesday,January
748,spicy_ital_l,1,2015-01-13,0 days 14:27:31,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Tuesday,January
749,spinach_supr_m,1,2015-01-13,0 days 14:29:23,M,16.5,The Spinach Supreme Pizza,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",16.5,Tuesday,January
750,big_meat_s,1,2015-01-13,0 days 14:48:09,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Tuesday,January
751,ckn_alfredo_m,1,2015-01-13,0 days 15:07:35,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Tuesday,January
752,classic_dlx_m,1,2015-01-13,0 days 15:19:25,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Tuesday,January
753,classic_dlx_s,1,2015-01-13,0 days 15:22:11,S,12.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",12.0,Tuesday,January
754,five_cheese_l,1,2015-01-13,0 days 15:47:56,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Tuesday,January
755,four_cheese_l,2,2015-01-13,0 days 15:50:49,L,17.95,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",35.9,Tuesday,January
756,hawaiian_l,1,2015-01-13,0 days 15:55:11,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Tuesday,January
757,pep_msh_pep_l,1,2015-01-13,0 days 16:10:34,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers",17.5,Tuesday,January
758,peppr_salami_s,1,2015-01-13,0 days 16:14:43,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Tuesday,January
759,sicilian_l,1,2015-01-13,0 days 16:14:56,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Tuesday,January
760,spicy_ital_l,1,2015-01-13,0 days 16:27:40,L,20.75,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",20.75,Tuesday,January
761,spicy_ital_m,1,2015-01-13,0 days 16:30:20,M,16.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",16.5,Tuesday,January
762,spinach_fet_l,1,2015-01-13,0 days 16:36:36,L,20.25,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",20.25,Tuesday,January
763,the_greek_m,1,2015-01-13,0 days 16:38:57,M,16.0,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",16.0,Tuesday,January
764,prsc_argla_m,1,2015-01-13,0 days 16:39:39,M,16.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",16.5,Tuesday,January
765,sicilian_m,1,2015-01-13,0 days 17:11:41,M,16.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",16.25,Tuesday,January
766,southw_ckn_l,1,2015-01-13,0 days 17:21:45,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Tuesday,January
767,thai_ckn_m,1,2015-01-13,0 days 17:21:48,M,16.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",16.75,Tuesday,January
768,ckn_alfredo_m,1,2015-01-13,0 days 17:23:34,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Tuesday,January
769,calabrese_l,1,2015-01-13,0 days 17:43:17,L,20.25,The Calabrese Pizza,Supreme,"Nduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",20.25,Tuesday,January
770,pepperoni_m,1,2015-01-13,0 days 17:44:13,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",12.5,Tuesday,January
771,southw_ckn_m,1,2015-01-13,0 days 17:59:32,M,16.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",16.75,Tuesday,January
772,thai_ckn_l,1,2015-01-13,0 days 18:07:59,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Tuesday,January
773,mediterraneo_l,1,2015-01-13,0 days 18:18:15,L,20.25,The Mediterranean Pizza,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",20.25,Tuesday,January
774,prsc_argla_l,1,2015-01-13,0 days 18:31:07,L,20.75,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",20.75,Tuesday,January
775,hawaiian_l,1,2015-01-13,0 days 18:42:12,L,16.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",16.5,Tuesday,January
776,pepperoni_l,1,2015-01-13,0 days 18:50:43,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Tuesday,January
777,mexicana_l,1,2015-01-13,0 days 19:10:20,L,20.25,The Mexicana Pizza,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",20.25,Tuesday,January
778,thai_ckn_l,1,2015-01-13,0 days 19:18:08,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Tuesday,January
779,the_greek_xl,1,2015-01-13,0 days 19:19:58,XL,25.5,The Greek Pizza,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",25.5,Tuesday,January
780,spicy_ital_m,1,2015-01-13,0 days 20:12:49,M,16.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",16.5,Tuesday,January
781,peppr_salami_s,1,2015-01-13,0 days 20:31:17,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Tuesday,January
782,bbq_ckn_m,1,2015-01-13,0 days 20:36:27,M,16.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",16.75,Tuesday,January
783,pepperoni_s,1,2015-01-13,0 days 21:17:08,S,9.75,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",9.75,Tuesday,January
784,sicilian_l,1,2015-01-13,0 days 21:39:41,L,20.25,The Sicilian Pizza,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",20.25,Tuesday,January
785,southw_ckn_l,1,2015-01-14,0 days 11:28:44,L,20.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",20.75,Wednesday,January
786,five_cheese_l,1,2015-01-14,0 days 11:35:30,L,18.5,The Five Cheese Pizza,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",18.5,Wednesday,January
787,four_cheese_m,1,2015-01-14,0 days 11:45:30,M,14.75,The Four Cheese Pizza,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",14.75,Wednesday,January
788,ital_cpcllo_m,1,2015-01-14,0 days 11:46:19,M,16.0,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",16.0,Wednesday,January
789,peppr_salami_s,1,2015-01-14,0 days 11:51:37,S,12.5,The Pepper Salami Pizza,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",12.5,Wednesday,January
790,spinach_fet_s,1,2015-01-14,0 days 12:07:30,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Wednesday,January
791,green_garden_s,1,2015-01-14,0 days 12:23:54,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Wednesday,January
792,hawaiian_s,1,2015-01-14,0 days 12:37:48,S,10.5,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",10.5,Wednesday,January
793,ital_cpcllo_l,1,2015-01-14,0 days 12:38:27,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Wednesday,January
794,napolitana_s,1,2015-01-14,0 days 12:39:16,S,12.0,The Napolitana Pizza,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",12.0,Wednesday,January
795,spinach_fet_l,1,2015-01-14,0 days 12:42:17,L,20.25,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",20.25,Wednesday,January
796,thai_ckn_l,1,2015-01-14,0 days 12:43:09,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Wednesday,January
797,veggie_veg_m,1,2015-01-14,0 days 12:50:01,M,16.0,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",16.0,Wednesday,January
798,classic_dlx_m,1,2015-01-14,0 days 12:50:30,M,16.0,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",16.0,Wednesday,January
799,thai_ckn_l,1,2015-01-14,0 days 12:51:29,L,20.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",20.75,Wednesday,January
800,thai_ckn_s,1,2015-01-14,0 days 12:54:35,S,12.75,The Thai Chicken Pizza,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",12.75,Wednesday,January
801,pepperoni_l,1,2015-01-14,0 days 13:10:53,L,15.25,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",15.25,Wednesday,January
802,classic_dlx_l,1,2015-01-14,0 days 13:23:47,L,20.5,The Classic Deluxe Pizza,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",20.5,Wednesday,January
803,pepperoni_m,2,2015-01-14,0 days 13:37:51,M,12.5,The Pepperoni Pizza,Classic,"Mozzarella Cheese, Pepperoni",25.0,Wednesday,January
804,spicy_ital_s,1,2015-01-14,0 days 13:42:01,S,12.5,The Spicy Italian Pizza,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",12.5,Wednesday,January
805,big_meat_s,1,2015-01-14,0 days 14:07:52,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Wednesday,January
806,hawaiian_m,1,2015-01-14,0 days 14:12:22,M,13.25,The Hawaiian Pizza,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",13.25,Wednesday,January
807,big_meat_s,1,2015-01-14,0 days 14:15:29,S,12.0,The Big Meat Pizza,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",12.0,Wednesday,January
808,ital_cpcllo_l,1,2015-01-14,0 days 14:15:32,L,20.5,The Italian Capocollo Pizza,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",20.5,Wednesday,January
809,bbq_ckn_l,1,2015-01-14,0 days 14:26:17,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",20.75,Wednesday,January
810,cali_ckn_l,1,2015-01-14,0 days 14:48:30,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Wednesday,January
811,prsc_argla_s,1,2015-01-14,0 days 14:48:56,S,12.5,The Prosciutto and Arugula Pizza,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",12.5,Wednesday,January
812,green_garden_s,1,2015-01-14,0 days 15:37:45,S,12.0,The Green Garden Pizza,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",12.0,Wednesday,January
813,veggie_veg_l,1,2015-01-14,0 days 16:09:29,L,20.25,The Vegetables + Vegetables Pizza,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",20.25,Wednesday,January
814,ckn_alfredo_m,1,2015-01-14,0 days 16:21:23,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Wednesday,January
815,ital_supr_m,1,2015-01-14,0 days 16:38:00,M,16.5,The Italian Supreme Pizza,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",16.5,Wednesday,January
816,ckn_alfredo_m,1,2015-01-14,0 days 17:04:08,M,16.75,The Chicken Alfredo Pizza,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",16.75,Wednesday,January
817,cali_ckn_l,1,2015-01-14,0 days 17:10:38,L,20.75,The California Chicken Pizza,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",20.75,Wednesday,January
818,southw_ckn_s,1,2015-01-14,0 days 17:15:50,S,12.75,The Southwest Chicken Pizza,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",12.75,Wednesday,January
819,spinach_fet_s,1,2015-01-14,0 days 17:21:39,S,12.0,The Spinach and Feta Pizza,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",12.0,Wednesday,January
